Java HotSpot(TM) 64-Bit Server VM (25.121-b13) for linux-amd64 JRE (1.8.0_121-b13), built on Dec 12 2016 16:36:53 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
2017-05-07T20:22:07.336+0800: 22.817: [GC (Allocation Failure) [PSYoungGen: 697151K->233K(697856K)] 721370K->24671K(2096128K), 0.0006828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:07.530+0800: 23.011: [GC (Allocation Failure) [PSYoungGen: 697065K->434K(697856K)] 721503K->24873K(2096128K), 0.0005812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:07.721+0800: 23.203: [GC (Allocation Failure) [PSYoungGen: 697266K->434K(697856K)] 721705K->24873K(2096128K), 0.0007162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:07.910+0800: 23.391: [GC (Allocation Failure) [PSYoungGen: 697266K->360K(697856K)] 721705K->24798K(2096128K), 0.0009551 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:08.102+0800: 23.584: [GC (Allocation Failure) [PSYoungGen: 697192K->413K(697856K)] 721630K->24851K(2096128K), 0.0007714 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:08.286+0800: 23.768: [GC (Allocation Failure) [PSYoungGen: 697245K->1017K(694784K)] 721683K->29200K(2093056K), 0.0025197 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:08.487+0800: 23.968: [GC (Allocation Failure) [PSYoungGen: 694777K->402K(696320K)] 722960K->29234K(2094592K), 0.0012806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:08.681+0800: 24.162: [GC (Allocation Failure) [PSYoungGen: 694162K->392K(696320K)] 722994K->29224K(2094592K), 0.0006771 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:08.868+0800: 24.349: [GC (Allocation Failure) [PSYoungGen: 694152K->382K(696320K)] 722984K->29213K(2094592K), 0.0007971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:09.053+0800: 24.534: [GC (Allocation Failure) [PSYoungGen: 694142K->328K(696832K)] 722973K->29160K(2095104K), 0.0008133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:09.241+0800: 24.723: [GC (Allocation Failure) [PSYoungGen: 695075K->402K(696832K)] 723907K->29234K(2095104K), 0.0006401 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:09.429+0800: 24.910: [GC (Allocation Failure) [PSYoungGen: 695183K->360K(696832K)] 724015K->29192K(2095104K), 0.0009274 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:09.619+0800: 25.101: [GC (Allocation Failure) [PSYoungGen: 695144K->360K(696832K)] 723976K->29192K(2095104K), 0.0008924 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:09.812+0800: 25.293: [GC (Allocation Failure) [PSYoungGen: 695144K->360K(696832K)] 723976K->29192K(2095104K), 0.0006916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:10.005+0800: 25.486: [GC (Allocation Failure) [PSYoungGen: 695144K->360K(696832K)] 723976K->29200K(2095104K), 0.0007148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:10.201+0800: 25.682: [GC (Allocation Failure) [PSYoungGen: 695133K->509K(697344K)] 723972K->29348K(2095616K), 0.0005618 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:10.423+0800: 25.905: [GC (Allocation Failure) [PSYoungGen: 695805K->392K(696832K)] 724644K->29232K(2095104K), 0.0006478 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:10.604+0800: 26.086: [GC (Allocation Failure) [PSYoungGen: 695688K->402K(697344K)] 724528K->29242K(2095616K), 0.0007524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:10.787+0800: 26.268: [GC (Allocation Failure) [PSYoungGen: 696140K->466K(697344K)] 724980K->29306K(2095616K), 0.0005778 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:10.977+0800: 26.458: [GC (Allocation Failure) [PSYoungGen: 696274K->466K(697344K)] 725114K->29306K(2095616K), 0.0014204 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:11.175+0800: 26.657: [GC (Allocation Failure) [PSYoungGen: 696247K->318K(697344K)] 725087K->29157K(2095616K), 0.0007702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:11.367+0800: 26.849: [GC (Allocation Failure) [PSYoungGen: 696126K->424K(697344K)] 724965K->29264K(2095616K), 0.0005453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:11.557+0800: 27.038: [GC (Allocation Failure) [PSYoungGen: 696232K->402K(697344K)] 725072K->29242K(2095616K), 0.0007312 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:11.749+0800: 27.231: [GC (Allocation Failure) [PSYoungGen: 696169K->402K(697856K)] 725009K->29242K(2096128K), 0.0006298 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:11.941+0800: 27.423: [GC (Allocation Failure) [PSYoungGen: 696722K->318K(697344K)] 725562K->29250K(2095616K), 0.0006265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:12.133+0800: 27.615: [GC (Allocation Failure) [PSYoungGen: 696638K->233K(697856K)] 725570K->29266K(2096128K), 0.0006829 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:12.323+0800: 27.805: [GC (Allocation Failure) [PSYoungGen: 697065K->434K(697856K)] 726098K->29468K(2096128K), 0.0010779 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:12.515+0800: 27.997: [GC (Allocation Failure) [PSYoungGen: 697224K->402K(697856K)] 726258K->29436K(2096128K), 0.0006367 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:12.704+0800: 28.186: [GC (Allocation Failure) [PSYoungGen: 697234K->360K(697856K)] 726268K->29393K(2096128K), 0.0005809 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:12.897+0800: 28.379: [GC (Allocation Failure) [PSYoungGen: 697192K->424K(697856K)] 726225K->29457K(2096128K), 0.0006517 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:13.083+0800: 28.564: [GC (Allocation Failure) [PSYoungGen: 697256K->1017K(697856K)] 726289K->33710K(2096128K), 0.0019352 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:13.274+0800: 28.756: [GC (Allocation Failure) [PSYoungGen: 697780K->434K(694784K)] 730473K->33819K(2093056K), 0.0011810 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:13.450+0800: 28.932: [GC (Allocation Failure) [PSYoungGen: 694194K->382K(696320K)] 727579K->33816K(2094592K), 0.0006327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:13.609+0800: 29.091: [GC (Allocation Failure) [PSYoungGen: 694142K->360K(696320K)] 727576K->33795K(2094592K), 0.0006026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:13.777+0800: 29.258: [GC (Allocation Failure) [PSYoungGen: 694120K->466K(696320K)] 727555K->33951K(2094592K), 0.0007687 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:13.946+0800: 29.427: [GC (Allocation Failure) [PSYoungGen: 694226K->392K(696832K)] 727711K->33877K(2095104K), 0.0005705 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:14.094+0800: 29.575: [GC (Allocation Failure) [PSYoungGen: 695176K->350K(696832K)] 728661K->33935K(2095104K), 0.0005499 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:14.286+0800: 29.768: [GC (Allocation Failure) [PSYoungGen: 695132K->243K(696832K)] 728717K->33922K(2095104K), 0.0008490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:14.474+0800: 29.955: [GC (Allocation Failure) [PSYoungGen: 694986K->360K(696832K)] 728665K->34081K(2095104K), 0.0006100 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:14.665+0800: 30.146: [GC (Allocation Failure) [PSYoungGen: 695121K->318K(696832K)] 728842K->34038K(2095104K), 0.0007668 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:14.858+0800: 30.339: [GC (Allocation Failure) [PSYoungGen: 695047K->402K(696832K)] 728767K->34123K(2095104K), 0.0007052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:15.049+0800: 30.530: [GC (Allocation Failure) [PSYoungGen: 695186K->307K(697344K)] 728907K->34078K(2095616K), 0.0012706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:15.237+0800: 30.718: [GC (Allocation Failure) [PSYoungGen: 695603K->424K(696832K)] 729374K->34195K(2095104K), 0.0006084 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:15.428+0800: 30.909: [GC (Allocation Failure) [PSYoungGen: 695720K->466K(697344K)] 729491K->34238K(2095616K), 0.0006644 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:15.622+0800: 31.103: [GC (Allocation Failure) [PSYoungGen: 696274K->360K(697344K)] 730046K->34232K(2095616K), 0.0006192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:15.810+0800: 31.292: [GC (Allocation Failure) [PSYoungGen: 696168K->350K(697344K)] 730040K->34272K(2095616K), 0.0007466 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:15.995+0800: 31.476: [GC (Allocation Failure) [PSYoungGen: 696158K->509K(697344K)] 730080K->34431K(2095616K), 0.0007709 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:16.181+0800: 31.662: [GC (Allocation Failure) [PSYoungGen: 696317K->402K(697344K)] 730239K->34325K(2095616K), 0.0006474 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:16.373+0800: 31.854: [GC (Allocation Failure) [PSYoungGen: 696187K->445K(697344K)] 730109K->34367K(2095616K), 0.0006989 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:16.562+0800: 32.043: [GC (Allocation Failure) [PSYoungGen: 696253K->402K(697856K)] 730175K->34325K(2096128K), 0.0008093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:16.749+0800: 32.231: [GC (Allocation Failure) [PSYoungGen: 696722K->434K(697344K)] 730645K->34357K(2095616K), 0.0006137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:16.942+0800: 32.423: [GC (Allocation Failure) [PSYoungGen: 696729K->360K(697856K)] 730651K->34282K(2096128K), 0.0006706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:17.126+0800: 32.608: [GC (Allocation Failure) [PSYoungGen: 697192K->434K(697856K)] 731114K->34357K(2096128K), 0.0007440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:17.318+0800: 32.799: [GC (Allocation Failure) [PSYoungGen: 697266K->402K(697856K)] 731189K->34325K(2096128K), 0.0007014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:17.509+0800: 32.990: [GC (Allocation Failure) [PSYoungGen: 697234K->297K(697856K)] 731157K->34219K(2096128K), 0.0005801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:17.698+0800: 33.179: [GC (Allocation Failure) [PSYoungGen: 697090K->1007K(697856K)] 731012K->38573K(2096128K), 0.0022060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:17.898+0800: 33.379: [GC (Allocation Failure) [PSYoungGen: 697839K->424K(697856K)] 735405K->38732K(2096128K), 0.0007592 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:18.085+0800: 33.567: [GC (Allocation Failure) [PSYoungGen: 697256K->413K(697856K)] 735564K->38720K(2096128K), 0.0008146 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:18.273+0800: 33.754: [GC (Allocation Failure) [PSYoungGen: 697233K->551K(697856K)] 735540K->38859K(2096128K), 0.0006085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:18.460+0800: 33.941: [GC (Allocation Failure) [PSYoungGen: 697309K->466K(697856K)] 735616K->38774K(2096128K), 0.0006984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:18.653+0800: 34.135: [GC (Allocation Failure) [PSYoungGen: 697298K->233K(697856K)] 735606K->38784K(2096128K), 0.0006232 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:18.845+0800: 34.326: [GC (Allocation Failure) [PSYoungGen: 697065K->392K(697856K)] 735616K->38943K(2096128K), 0.0005879 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:19.038+0800: 34.520: [GC (Allocation Failure) [PSYoungGen: 697159K->434K(697856K)] 735710K->38986K(2096128K), 0.0007386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:19.232+0800: 34.713: [GC (Allocation Failure) [PSYoungGen: 697266K->477K(697856K)] 735818K->39028K(2096128K), 0.0007962 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:19.424+0800: 34.905: [GC (Allocation Failure) [PSYoungGen: 697309K->318K(697856K)] 735860K->38962K(2096128K), 0.0006778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:19.610+0800: 35.091: [GC (Allocation Failure) [PSYoungGen: 697150K->424K(697856K)] 735794K->39068K(2096128K), 0.0006681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:19.797+0800: 35.279: [GC (Allocation Failure) [PSYoungGen: 697256K->392K(697856K)] 735900K->39036K(2096128K), 0.0006424 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:19.986+0800: 35.467: [GC (Allocation Failure) [PSYoungGen: 697224K->382K(697856K)] 735868K->39026K(2096128K), 0.0006488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:20.179+0800: 35.661: [GC (Allocation Failure) [PSYoungGen: 697214K->392K(697856K)] 735858K->39036K(2096128K), 0.0006281 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:20.369+0800: 35.850: [GC (Allocation Failure) [PSYoungGen: 697224K->318K(697856K)] 735868K->38962K(2096128K), 0.0009732 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:20.557+0800: 36.038: [GC (Allocation Failure) [PSYoungGen: 697150K->360K(697856K)] 735794K->39004K(2096128K), 0.0007796 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:20.745+0800: 36.226: [GC (Allocation Failure) [PSYoungGen: 697192K->392K(697856K)] 735836K->39036K(2096128K), 0.0006443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:20.932+0800: 36.413: [GC (Allocation Failure) [PSYoungGen: 697223K->445K(697856K)] 735867K->39089K(2096128K), 0.0007470 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2017-05-07T20:22:21.106+0800: 36.587: [GC (Allocation Failure) [PSYoungGen: 697277K->424K(697856K)] 735921K->39119K(2096128K), 0.0005867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:21.287+0800: 36.768: [GC (Allocation Failure) [PSYoungGen: 697256K->191K(697856K)] 735951K->39028K(2096128K), 0.0006068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:21.450+0800: 36.931: [GC (Allocation Failure) [PSYoungGen: 697023K->424K(697856K)] 735860K->39262K(2096128K), 0.0006145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:21.627+0800: 37.108: [GC (Allocation Failure) [PSYoungGen: 697256K->392K(697856K)] 736094K->39230K(2096128K), 0.0005620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:21.806+0800: 37.287: [GC (Allocation Failure) [PSYoungGen: 697224K->191K(697856K)] 736062K->39222K(2096128K), 0.0011153 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:21.992+0800: 37.473: [GC (Allocation Failure) [PSYoungGen: 697023K->434K(697856K)] 736054K->39465K(2096128K), 0.0007119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:22.174+0800: 37.655: [GC (Allocation Failure) [PSYoungGen: 697229K->1017K(694784K)] 736260K->43708K(2093056K), 0.0017197 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:22.365+0800: 37.846: [GC (Allocation Failure) [PSYoungGen: 694765K->402K(696320K)] 737455K->43784K(2094592K), 0.0012565 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:22.558+0800: 38.040: [GC (Allocation Failure) [PSYoungGen: 694094K->434K(696832K)] 737476K->43816K(2095104K), 0.0022068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:22.748+0800: 38.229: [GC (Allocation Failure) [PSYoungGen: 694706K->424K(696320K)] 738088K->43806K(2094592K), 0.0006603 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:22.932+0800: 38.413: [GC (Allocation Failure) [PSYoungGen: 694696K->360K(696832K)] 738078K->43742K(2095104K), 0.0007694 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:23.126+0800: 38.607: [GC (Allocation Failure) [PSYoungGen: 695144K->392K(696832K)] 738526K->43774K(2095104K), 0.0006045 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:23.311+0800: 38.793: [GC (Allocation Failure) [PSYoungGen: 695176K->360K(696832K)] 738558K->43742K(2095104K), 0.0007140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:23.502+0800: 38.984: [GC (Allocation Failure) [PSYoungGen: 695118K->434K(696832K)] 738500K->43816K(2095104K), 0.0008897 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:23.695+0800: 39.176: [GC (Allocation Failure) [PSYoungGen: 695218K->360K(696832K)] 738600K->43742K(2095104K), 0.0009371 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:23.881+0800: 39.362: [GC (Allocation Failure) [PSYoungGen: 695144K->424K(696832K)] 738526K->43806K(2095104K), 0.0006111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:24.071+0800: 39.553: [GC (Allocation Failure) [PSYoungGen: 695191K->360K(697344K)] 738574K->43742K(2095616K), 0.0025330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:24.264+0800: 39.745: [GC (Allocation Failure) [PSYoungGen: 696120K->360K(697344K)] 739503K->43792K(2095616K), 0.0008492 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:24.453+0800: 39.934: [GC (Allocation Failure) [PSYoungGen: 696168K->466K(697344K)] 739600K->43899K(2095616K), 0.0007263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:24.638+0800: 40.119: [GC (Allocation Failure) [PSYoungGen: 696274K->402K(697344K)] 739707K->43835K(2095616K), 0.0007810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:24.826+0800: 40.308: [GC (Allocation Failure) [PSYoungGen: 696210K->445K(697344K)] 739643K->43877K(2095616K), 0.0006370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:25.018+0800: 40.500: [GC (Allocation Failure) [PSYoungGen: 696253K->413K(697344K)] 739685K->43845K(2095616K), 0.0008882 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:25.207+0800: 40.688: [GC (Allocation Failure) [PSYoungGen: 696221K->434K(697344K)] 739653K->43867K(2095616K), 0.0010003 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:25.397+0800: 40.878: [GC (Allocation Failure) [PSYoungGen: 696242K->402K(697344K)] 739675K->43835K(2095616K), 0.0007566 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:25.586+0800: 41.067: [GC (Allocation Failure) [PSYoungGen: 696210K->392K(697856K)] 739643K->43824K(2096128K), 0.0007343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:25.775+0800: 41.256: [GC (Allocation Failure) [PSYoungGen: 696712K->434K(697344K)] 740144K->43867K(2095616K), 0.0007226 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:25.965+0800: 41.447: [GC (Allocation Failure) [PSYoungGen: 696754K->360K(697856K)] 740187K->43792K(2096128K), 0.0006223 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:26.153+0800: 41.634: [GC (Allocation Failure) [PSYoungGen: 697192K->466K(697856K)] 740624K->43899K(2096128K), 0.0007776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:26.347+0800: 41.828: [GC (Allocation Failure) [PSYoungGen: 697298K->402K(697856K)] 740731K->43835K(2096128K), 0.0007033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:26.537+0800: 42.019: [GC (Allocation Failure) [PSYoungGen: 697234K->318K(697856K)] 740667K->43750K(2096128K), 0.0006165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:26.725+0800: 42.207: [GC (Allocation Failure) [PSYoungGen: 697150K->424K(697856K)] 740582K->43856K(2096128K), 0.0006492 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:26.914+0800: 42.396: [GC (Allocation Failure) [PSYoungGen: 697256K->1017K(697856K)] 740688K->48151K(2096128K), 0.0020870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:27.106+0800: 42.587: [GC (Allocation Failure) [PSYoungGen: 697778K->466K(694784K)] 744912K->48242K(2093056K), 0.0009777 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:27.298+0800: 42.779: [GC (Allocation Failure) [PSYoungGen: 694226K->360K(696320K)] 742002K->48135K(2094592K), 0.0007253 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:27.489+0800: 42.970: [GC (Allocation Failure) [PSYoungGen: 694120K->402K(696320K)] 741895K->48178K(2094592K), 0.0011248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:27.677+0800: 43.158: [GC (Allocation Failure) [PSYoungGen: 694162K->445K(696320K)] 741938K->48220K(2094592K), 0.0008386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:27.861+0800: 43.342: [GC (Allocation Failure) [PSYoungGen: 694205K->445K(696832K)] 741980K->48220K(2095104K), 0.0007896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:28.054+0800: 43.535: [GC (Allocation Failure) [PSYoungGen: 695184K->434K(696832K)] 742959K->48210K(2095104K), 0.0007132 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-05-07T20:22:28.243+0800: 43.724: [GC (Allocation Failure) [PSYoungGen: 695218K->424K(696832K)] 742994K->48199K(2095104K), 0.0008064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:28.428+0800: 43.909: [GC (Allocation Failure) [PSYoungGen: 695188K->392K(696832K)] 742964K->48167K(2095104K), 0.0007622 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:28.628+0800: 44.110: [GC (Allocation Failure) [PSYoungGen: 695176K->445K(696832K)] 742951K->48220K(2095104K), 0.0008267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:28.819+0800: 44.300: [GC (Allocation Failure) [PSYoungGen: 695200K->413K(696832K)] 742976K->48188K(2095104K), 0.0007035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:28.999+0800: 44.480: [GC (Allocation Failure) [PSYoungGen: 695173K->424K(697344K)] 742948K->48199K(2095616K), 0.0006742 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:29.152+0800: 44.633: [GC (Allocation Failure) [PSYoungGen: 695720K->191K(696832K)] 743495K->48151K(2095104K), 0.0007652 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:29.332+0800: 44.814: [GC (Allocation Failure) [PSYoungGen: 695487K->275K(697344K)] 743447K->48329K(2095616K), 0.0007387 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:29.512+0800: 44.994: [GC (Allocation Failure) [PSYoungGen: 696070K->275K(697344K)] 744124K->48337K(2095616K), 0.0007363 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:29.693+0800: 45.174: [GC (Allocation Failure) [PSYoungGen: 696083K->445K(697344K)] 744145K->48549K(2095616K), 0.0007446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:29.876+0800: 45.357: [GC (Allocation Failure) [PSYoungGen: 696253K->477K(697344K)] 744357K->48581K(2095616K), 0.0007860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:30.058+0800: 45.539: [GC (Allocation Failure) [PSYoungGen: 696285K->466K(697344K)] 744389K->48570K(2095616K), 0.0006275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:30.248+0800: 45.729: [GC (Allocation Failure) [PSYoungGen: 696274K->424K(697344K)] 744378K->48528K(2095616K), 0.0006976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:30.438+0800: 45.919: [GC (Allocation Failure) [PSYoungGen: 696229K->360K(697856K)] 744333K->48464K(2096128K), 0.0006563 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:30.626+0800: 46.108: [GC (Allocation Failure) [PSYoungGen: 696680K->445K(697344K)] 744784K->48549K(2095616K), 0.0008234 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:30.806+0800: 46.288: [GC (Allocation Failure) [PSYoungGen: 696765K->466K(697856K)] 744869K->48570K(2096128K), 0.0006744 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2017-05-07T20:22:30.996+0800: 46.478: [GC (Allocation Failure) [PSYoungGen: 697298K->392K(697856K)] 745402K->48496K(2096128K), 0.0007341 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
